Iterations,Seconds,Score
26250000,1512848159,9.453913
26260000,1512848160,9.453913
26270000,1512848160,9.453913
26280000,1512848160,9.453913
26290000,1512848160,9.453913
26300000,1512848160,9.453913
26310000,1512848161,9.453913
26320000,1512848161,9.453913
26330000,1512848161,9.453913
26340000,1512848161,9.453913
26350000,1512848161,9.453913
26360000,1512848162,9.453913
26370000,1512848162,9.453913
26380000,1512848162,9.453913
26390000,1512848162,9.453913
26400000,1512848162,9.453913
26410000,1512848163,9.453913
26420000,1512848163,9.453913
26430000,1512848163,9.453913
26440000,1512848163,9.453913
26450000,1512848163,9.453913
26460000,1512848164,9.453913
26470000,1512848164,9.453913
26480000,1512848164,9.453913
26490000,1512848164,9.453913
26500000,1512848164,9.453913
26510000,1512848165,9.453913
26520000,1512848165,9.453913
26530000,1512848165,9.453913
26540000,1512848165,9.453913
26550000,1512848165,9.453913
26560000,1512848166,9.453913
26570000,1512848166,9.453913
26580000,1512848166,9.453913
26590000,1512848166,9.453913
26600000,1512848166,9.453913
26610000,1512848167,9.453913
26620000,1512848167,9.453913
26630000,1512848167,9.453913
26640000,1512848167,9.453913
26650000,1512848167,9.453913
26660000,1512848168,9.453913
26670000,1512848168,9.453913
26680000,1512848168,9.453913
26690000,1512848168,9.453913
26700000,1512848168,9.453913
26710000,1512848169,9.453913
26720000,1512848169,9.453913
26730000,1512848169,9.453913
26740000,1512848169,9.453913
26750000,1512848169,9.453913
26760000,1512848170,9.453913
26770000,1512848170,9.453913
26780000,1512848170,9.445930
26790000,1512848170,9.445270
26800000,1512848170,9.445270
26810000,1512848171,9.445270
26820000,1512848171,9.445270
26830000,1512848171,9.445270
26840000,1512848171,9.445270
26850000,1512848171,9.445270
26860000,1512848172,9.445270
26870000,1512848172,9.445270
26880000,1512848172,9.445205
26890000,1512848172,9.445205
26900000,1512848172,9.445205
26910000,1512848173,9.445205
26920000,1512848173,9.445205
26930000,1512848173,9.445205
26940000,1512848173,9.445205
26950000,1512848173,9.445205
26960000,1512848174,9.445205
26970000,1512848174,9.445205
26980000,1512848174,9.445205
26990000,1512848174,9.445205
27000000,1512848174,9.445205
27010000,1512848175,9.445205
27020000,1512848175,9.445205
27030000,1512848175,9.445205
27040000,1512848175,9.445205
27050000,1512848175,9.445205
27060000,1512848176,9.445205
27070000,1512848176,9.445205
27080000,1512848176,9.445205
27090000,1512848176,9.445205
27100000,1512848176,9.445205
27110000,1512848177,9.445205
27120000,1512848177,9.443838
27130000,1512848177,9.443838
27140000,1512848177,9.443838
27150000,1512848177,9.443838
27160000,1512848178,9.443838
27170000,1512848178,9.443838
27180000,1512848178,9.443838
27190000,1512848178,9.443838
27200000,1512848178,9.443838
27210000,1512848179,9.443838
27220000,1512848179,9.443838
27230000,1512848179,9.443838
27240000,1512848179,9.442321
27250000,1512848179,9.442321
27260000,1512848179,9.442321
27270000,1512848180,9.442321
27280000,1512848180,9.442321
27290000,1512848180,9.442321
27300000,1512848180,9.442321
27310000,1512848180,9.442321
27320000,1512848181,9.442321
27330000,1512848181,9.442321
27340000,1512848181,9.442321
27350000,1512848181,9.435422
27360000,1512848182,9.435422
27370000,1512848182,9.435422
27380000,1512848182,9.435422
27390000,1512848182,9.435422
27400000,1512848182,9.435422
27410000,1512848182,9.435422
27420000,1512848183,9.435422
27430000,1512848183,9.435422
27440000,1512848183,9.435422
27450000,1512848183,9.435422
27460000,1512848183,9.435422
27470000,1512848184,9.435422
27480000,1512848184,9.435422
27490000,1512848184,9.435422
27500000,1512848184,9.435422
27510000,1512848184,9.435422
27520000,1512848185,9.434092
27530000,1512848185,9.434092
27540000,1512848185,9.434092
27550000,1512848185,9.434092
27560000,1512848185,9.434092
27570000,1512848186,9.434092
27580000,1512848186,9.434092
27590000,1512848186,9.434092
27600000,1512848186,9.434092
27610000,1512848186,9.434092
27620000,1512848187,9.434092
27630000,1512848187,9.434092
27640000,1512848187,9.434092
27650000,1512848187,9.434092
27660000,1512848187,9.434092
27670000,1512848188,9.434092
27680000,1512848188,9.434092
27690000,1512848188,9.434092
27700000,1512848188,9.434092
27710000,1512848188,9.430398
27720000,1512848189,9.430398
27730000,1512848189,9.430398
27740000,1512848189,9.430398
27750000,1512848189,9.430398
27760000,1512848189,9.430398
27770000,1512848190,9.430398
27780000,1512848190,9.430398
27790000,1512848190,9.430398
27800000,1512848190,9.430398
27810000,1512848190,9.430398
27820000,1512848191,9.430398
27830000,1512848191,9.430398
27840000,1512848191,9.430398
27850000,1512848191,9.430398
27860000,1512848191,9.429360
27870000,1512848192,9.429360
27880000,1512848192,9.429360
27890000,1512848192,9.429360
27900000,1512848192,9.429360
27910000,1512848192,9.429360
27920000,1512848193,9.429360
27930000,1512848193,9.429360
27940000,1512848193,9.429360
27950000,1512848193,9.425592
27960000,1512848193,9.425592
27970000,1512848194,9.425592
27980000,1512848194,9.425592
27990000,1512848194,9.425592
28000000,1512848194,9.425592
28010000,1512848194,9.425592
28020000,1512848195,9.425592
28030000,1512848195,9.425592
28040000,1512848195,9.425592
28050000,1512848195,9.425592
28060000,1512848195,9.425592
28070000,1512848196,9.425592
28080000,1512848196,9.425592
28090000,1512848196,9.425592
28100000,1512848196,9.425592
28110000,1512848196,9.425592
28120000,1512848197,9.425592
28130000,1512848197,9.425592
28140000,1512848197,9.425592
28150000,1512848197,9.425592
28160000,1512848197,9.425592
28170000,1512848198,9.425592
28180000,1512848198,9.425592
28190000,1512848198,9.425592
28200000,1512848198,9.425592
28210000,1512848198,9.425592
28220000,1512848199,9.425592
28230000,1512848199,9.425592
28240000,1512848199,9.425592
28250000,1512848199,9.425592
28260000,1512848199,9.425592
28270000,1512848200,9.425592
28280000,1512848200,9.425592
28290000,1512848200,9.425592
28300000,1512848200,9.425592
28310000,1512848200,9.425592
28320000,1512848201,9.425592
28330000,1512848201,9.425592
28340000,1512848201,9.425592
28350000,1512848201,9.425592
28360000,1512848201,9.425592
28370000,1512848202,9.425592
28380000,1512848202,9.425592
28390000,1512848202,9.425592
28400000,1512848202,9.425592
28410000,1512848202,9.425592
28420000,1512848203,9.425497
28430000,1512848203,9.425497
28440000,1512848203,9.425497
28450000,1512848203,9.425497
28460000,1512848203,9.425497
28470000,1512848204,9.425497
28480000,1512848204,9.425497
28490000,1512848204,9.424432
28500000,1512848204,9.422442
28510000,1512848204,9.421764
28520000,1512848205,9.421764
28530000,1512848205,9.421764
28540000,1512848205,9.421764
28550000,1512848205,9.421764
28560000,1512848205,9.421764
28570000,1512848206,9.421764
28580000,1512848206,9.421764
28590000,1512848206,9.421764
28600000,1512848206,9.418702
28610000,1512848206,9.418702
28620000,1512848207,9.418702
28630000,1512848207,9.418702
28640000,1512848207,9.418702
28650000,1512848207,9.418702
28660000,1512848207,9.418702
28670000,1512848208,9.418702
28680000,1512848208,9.417531
28690000,1512848208,9.417531
28700000,1512848208,9.417531
28710000,1512848208,9.417531
28720000,1512848209,9.417531
28730000,1512848209,9.417531
28740000,1512848209,9.417531
28750000,1512848209,9.417531
28760000,1512848209,9.417531
28770000,1512848210,9.417531
28780000,1512848210,9.417531
28790000,1512848210,9.417531
28800000,1512848210,9.417531
28810000,1512848210,9.417531
28820000,1512848211,9.417531
28830000,1512848211,9.417531
28840000,1512848211,9.417531
28850000,1512848211,9.417531
